observation_id,specimen_id,document_type,quality_profile,field_name,pass_a_raw_match,pass_b_canonical_match,pass_a_cer,pass_b_cer,pass_a_wer,pass_b_wer,error_category
2443,DOC-0153,student_id,clean,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2444,DOC-0153,student_id,clean,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2445,DOC-0153,student_id,clean,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2446,DOC-0153,student_id,clean,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2447,DOC-0153,student_id,clean,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2448,DOC-0153,student_id,clean,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2449,DOC-0154,certificate,scanner_copy,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2450,DOC-0154,certificate,scanner_copy,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2451,DOC-0154,certificate,scanner_copy,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2452,DOC-0154,certificate,scanner_copy,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2453,DOC-0154,certificate,scanner_copy,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2454,DOC-0154,certificate,scanner_copy,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2455,DOC-0154,certificate,scanner_copy,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2456,DOC-0154,certificate,scanner_copy,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2457,DOC-0154,certificate,scanner_copy,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2458,DOC-0154,certificate,scanner_copy,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2459,DOC-0154,certificate,scanner_copy,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2460,DOC-0154,certificate,scanner_copy,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2461,DOC-0154,certificate,scanner_copy,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2462,DOC-0154,certificate,scanner_copy,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2463,DOC-0154,certificate,scanner_copy,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2464,DOC-0154,certificate,scanner_copy,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2465,DOC-0155,marksheet,mobile_camera,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2466,DOC-0155,marksheet,mobile_camera,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2467,DOC-0155,marksheet,mobile_camera,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2468,DOC-0155,marksheet,mobile_camera,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2469,DOC-0155,marksheet,mobile_camera,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2470,DOC-0155,marksheet,mobile_camera,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2471,DOC-0155,marksheet,mobile_camera,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2472,DOC-0155,marksheet,mobile_camera,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2473,DOC-0155,marksheet,mobile_camera,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2474,DOC-0155,marksheet,mobile_camera,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2475,DOC-0155,marksheet,mobile_camera,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2476,DOC-0155,marksheet,mobile_camera,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2477,DOC-0155,marksheet,mobile_camera,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2478,DOC-0155,marksheet,mobile_camera,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2479,DOC-0155,marksheet,mobile_camera,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2480,DOC-0155,marksheet,mobile_camera,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2481,DOC-0156,student_id,rotated_90,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2482,DOC-0156,student_id,rotated_90,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2483,DOC-0156,student_id,rotated_90,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2484,DOC-0156,student_id,rotated_90,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2485,DOC-0156,student_id,rotated_90,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2486,DOC-0156,student_id,rotated_90,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2487,DOC-0156,student_id,rotated_90,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2488,DOC-0156,student_id,rotated_90,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2489,DOC-0156,student_id,rotated_90,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2490,DOC-0156,student_id,rotated_90,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2491,DOC-0156,student_id,rotated_90,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2492,DOC-0156,student_id,rotated_90,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2493,DOC-0156,student_id,rotated_90,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2494,DOC-0156,student_id,rotated_90,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2495,DOC-0156,student_id,rotated_90,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2496,DOC-0156,student_id,rotated_90,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2497,DOC-0157,certificate,clean,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2498,DOC-0157,certificate,clean,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2499,DOC-0157,certificate,clean,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2500,DOC-0157,certificate,clean,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2501,DOC-0157,certificate,clean,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2502,DOC-0157,certificate,clean,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2503,DOC-0157,certificate,clean,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2504,DOC-0157,certificate,clean,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2505,DOC-0157,certificate,clean,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2506,DOC-0157,certificate,clean,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2507,DOC-0157,certificate,clean,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2508,DOC-0157,certificate,clean,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2509,DOC-0157,certificate,clean,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2510,DOC-0157,certificate,clean,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2511,DOC-0157,certificate,clean,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2512,DOC-0157,certificate,clean,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2513,DOC-0158,marksheet,scanner_copy,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2514,DOC-0158,marksheet,scanner_copy,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2515,DOC-0158,marksheet,scanner_copy,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2516,DOC-0158,marksheet,scanner_copy,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2517,DOC-0158,marksheet,scanner_copy,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2518,DOC-0158,marksheet,scanner_copy,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2519,DOC-0158,marksheet,scanner_copy,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2520,DOC-0158,marksheet,scanner_copy,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2521,DOC-0158,marksheet,scanner_copy,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2522,DOC-0158,marksheet,scanner_copy,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2523,DOC-0158,marksheet,scanner_copy,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2524,DOC-0158,marksheet,scanner_copy,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2525,DOC-0158,marksheet,scanner_copy,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2526,DOC-0158,marksheet,scanner_copy,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2527,DOC-0158,marksheet,scanner_copy,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2528,DOC-0158,marksheet,scanner_copy,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2529,DOC-0159,student_id,mobile_camera,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2530,DOC-0159,student_id,mobile_camera,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2531,DOC-0159,student_id,mobile_camera,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2532,DOC-0159,student_id,mobile_camera,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2533,DOC-0159,student_id,mobile_camera,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2534,DOC-0159,student_id,mobile_camera,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2535,DOC-0159,student_id,mobile_camera,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2536,DOC-0159,student_id,mobile_camera,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2537,DOC-0159,student_id,mobile_camera,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2538,DOC-0159,student_id,mobile_camera,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2539,DOC-0159,student_id,mobile_camera,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2540,DOC-0159,student_id,mobile_camera,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2541,DOC-0159,student_id,mobile_camera,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2542,DOC-0159,student_id,mobile_camera,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2543,DOC-0159,student_id,mobile_camera,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2544,DOC-0159,student_id,mobile_camera,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2545,DOC-0160,certificate,rotated_90,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2546,DOC-0160,certificate,rotated_90,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2547,DOC-0160,certificate,rotated_90,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2548,DOC-0160,certificate,rotated_90,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2549,DOC-0160,certificate,rotated_90,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2550,DOC-0160,certificate,rotated_90,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2551,DOC-0160,certificate,rotated_90,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2552,DOC-0160,certificate,rotated_90,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2553,DOC-0160,certificate,rotated_90,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2554,DOC-0160,certificate,rotated_90,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2555,DOC-0160,certificate,rotated_90,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2556,DOC-0160,certificate,rotated_90,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2557,DOC-0160,certificate,rotated_90,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2558,DOC-0160,certificate,rotated_90,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2559,DOC-0160,certificate,rotated_90,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2560,DOC-0160,certificate,rotated_90,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2561,DOC-0161,marksheet,clean,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2562,DOC-0161,marksheet,clean,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2563,DOC-0161,marksheet,clean,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2564,DOC-0161,marksheet,clean,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2565,DOC-0161,marksheet,clean,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2566,DOC-0161,marksheet,clean,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2567,DOC-0161,marksheet,clean,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2568,DOC-0161,marksheet,clean,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2569,DOC-0161,marksheet,clean,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2570,DOC-0161,marksheet,clean,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2571,DOC-0161,marksheet,clean,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2572,DOC-0161,marksheet,clean,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2573,DOC-0161,marksheet,clean,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2574,DOC-0161,marksheet,clean,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2575,DOC-0161,marksheet,clean,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2576,DOC-0161,marksheet,clean,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2577,DOC-0162,student_id,scanner_copy,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2578,DOC-0162,student_id,scanner_copy,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2579,DOC-0162,student_id,scanner_copy,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2580,DOC-0162,student_id,scanner_copy,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2581,DOC-0162,student_id,scanner_copy,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2582,DOC-0162,student_id,scanner_copy,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2583,DOC-0162,student_id,scanner_copy,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2584,DOC-0162,student_id,scanner_copy,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2585,DOC-0162,student_id,scanner_copy,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2586,DOC-0162,student_id,scanner_copy,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2587,DOC-0162,student_id,scanner_copy,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2588,DOC-0162,student_id,scanner_copy,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2589,DOC-0162,student_id,scanner_copy,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2590,DOC-0162,student_id,scanner_copy,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2591,DOC-0162,student_id,scanner_copy,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2592,DOC-0162,student_id,scanner_copy,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2593,DOC-0163,certificate,mobile_camera,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2594,DOC-0163,certificate,mobile_camera,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2595,DOC-0163,certificate,mobile_camera,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2596,DOC-0163,certificate,mobile_camera,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2597,DOC-0163,certificate,mobile_camera,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2598,DOC-0163,certificate,mobile_camera,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2599,DOC-0163,certificate,mobile_camera,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2600,DOC-0163,certificate,mobile_camera,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2601,DOC-0163,certificate,mobile_camera,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2602,DOC-0163,certificate,mobile_camera,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2603,DOC-0163,certificate,mobile_camera,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2604,DOC-0163,certificate,mobile_camera,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2605,DOC-0163,certificate,mobile_camera,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2606,DOC-0163,certificate,mobile_camera,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2607,DOC-0163,certificate,mobile_camera,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2608,DOC-0163,certificate,mobile_camera,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2609,DOC-0164,marksheet,rotated_90,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2610,DOC-0164,marksheet,rotated_90,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2611,DOC-0164,marksheet,rotated_90,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2612,DOC-0164,marksheet,rotated_90,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2613,DOC-0164,marksheet,rotated_90,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2614,DOC-0164,marksheet,rotated_90,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2615,DOC-0164,marksheet,rotated_90,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2616,DOC-0164,marksheet,rotated_90,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2617,DOC-0164,marksheet,rotated_90,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2618,DOC-0164,marksheet,rotated_90,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2619,DOC-0164,marksheet,rotated_90,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2620,DOC-0164,marksheet,rotated_90,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2621,DOC-0164,marksheet,rotated_90,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2622,DOC-0164,marksheet,rotated_90,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2623,DOC-0164,marksheet,rotated_90,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2624,DOC-0164,marksheet,rotated_90,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2625,DOC-0165,student_id,clean,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2626,DOC-0165,student_id,clean,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2627,DOC-0165,student_id,clean,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2628,DOC-0165,student_id,clean,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2629,DOC-0165,student_id,clean,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2630,DOC-0165,student_id,clean,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2631,DOC-0165,student_id,clean,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2632,DOC-0165,student_id,clean,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2633,DOC-0165,student_id,clean,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2634,DOC-0165,student_id,clean,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2635,DOC-0165,student_id,clean,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2636,DOC-0165,student_id,clean,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2637,DOC-0165,student_id,clean,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2638,DOC-0165,student_id,clean,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2639,DOC-0165,student_id,clean,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2640,DOC-0165,student_id,clean,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2641,DOC-0166,certificate,scanner_copy,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2642,DOC-0166,certificate,scanner_copy,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2643,DOC-0166,certificate,scanner_copy,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2644,DOC-0166,certificate,scanner_copy,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2645,DOC-0166,certificate,scanner_copy,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2646,DOC-0166,certificate,scanner_copy,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2647,DOC-0166,certificate,scanner_copy,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2648,DOC-0166,certificate,scanner_copy,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2649,DOC-0166,certificate,scanner_copy,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2650,DOC-0166,certificate,scanner_copy,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2651,DOC-0166,certificate,scanner_copy,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2652,DOC-0166,certificate,scanner_copy,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2653,DOC-0166,certificate,scanner_copy,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2654,DOC-0166,certificate,scanner_copy,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2655,DOC-0166,certificate,scanner_copy,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2656,DOC-0166,certificate,scanner_copy,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2657,DOC-0167,marksheet,mobile_camera,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2658,DOC-0167,marksheet,mobile_camera,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2659,DOC-0167,marksheet,mobile_camera,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2660,DOC-0167,marksheet,mobile_camera,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2661,DOC-0167,marksheet,mobile_camera,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2662,DOC-0167,marksheet,mobile_camera,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2663,DOC-0167,marksheet,mobile_camera,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2664,DOC-0167,marksheet,mobile_camera,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2665,DOC-0167,marksheet,mobile_camera,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2666,DOC-0167,marksheet,mobile_camera,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2667,DOC-0167,marksheet,mobile_camera,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2668,DOC-0167,marksheet,mobile_camera,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2669,DOC-0167,marksheet,mobile_camera,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2670,DOC-0167,marksheet,mobile_camera,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2671,DOC-0167,marksheet,mobile_camera,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2672,DOC-0167,marksheet,mobile_camera,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2673,DOC-0168,student_id,rotated_90,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2674,DOC-0168,student_id,rotated_90,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2675,DOC-0168,student_id,rotated_90,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2676,DOC-0168,student_id,rotated_90,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2677,DOC-0168,student_id,rotated_90,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2678,DOC-0168,student_id,rotated_90,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2679,DOC-0168,student_id,rotated_90,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2680,DOC-0168,student_id,rotated_90,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2681,DOC-0168,student_id,rotated_90,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2682,DOC-0168,student_id,rotated_90,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2683,DOC-0168,student_id,rotated_90,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2684,DOC-0168,student_id,rotated_90,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2685,DOC-0168,student_id,rotated_90,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2686,DOC-0168,student_id,rotated_90,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2687,DOC-0168,student_id,rotated_90,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2688,DOC-0168,student_id,rotated_90,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2689,DOC-0169,certificate,clean,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2690,DOC-0169,certificate,clean,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2691,DOC-0169,certificate,clean,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2692,DOC-0169,certificate,clean,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2693,DOC-0169,certificate,clean,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2694,DOC-0169,certificate,clean,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2695,DOC-0169,certificate,clean,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2696,DOC-0169,certificate,clean,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2697,DOC-0169,certificate,clean,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2698,DOC-0169,certificate,clean,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
2699,DOC-0169,certificate,clean,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
